Driver,Nationality,Season,Championships,Race_Entries,Race_Starts,Pole_Positions,Race_Wins,Podiums,Fastest_Laps,Championship Years,Decade,Pole_Rate,Start_Rate,Win_Rate,Podium_Rate,FastLap_Rate,Points_Per_Entry,Years_Active,Champion
Eddie Johnson,United States,1957,0.0,9.0,9.0,0.0,0.0,0.0,0.0,,1960,0.0,1.0,0.0,0.0,0.0,0.1111111111111111,9,False
Eddie Johnson,United States,1958,0.0,9.0,9.0,0.0,0.0,0.0,0.0,,1960,0.0,1.0,0.0,0.0,0.0,0.1111111111111111,9,False
Eddie Johnson,United States,1959,0.0,9.0,9.0,0.0,0.0,0.0,0.0,,1960,0.0,1.0,0.0,0.0,0.0,0.1111111111111111,9,False
Eddie Johnson,United States,1960,0.0,9.0,9.0,0.0,0.0,0.0,0.0,,1960,0.0,1.0,0.0,0.0,0.0,0.1111111111111111,9,False
Leslie Johnson,United Kingdom,1950,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Bruce Johnstone,South Africa,1962,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Alan Jones,Australia,1975,1.0,117.0,116.0,6.0,12.0,24.0,13.0,[1980],1980,0.0512820512820512,0.9914529914529916,0.1025641025641025,0.2051282051282051,0.1111111111111111,1.7008547008547008,10,True
Alan Jones,Australia,1976,1.0,117.0,116.0,6.0,12.0,24.0,13.0,[1980],1980,0.0512820512820512,0.9914529914529916,0.1025641025641025,0.2051282051282051,0.1111111111111111,1.7008547008547008,10,True
Alan Jones,Australia,1977,1.0,117.0,116.0,6.0,12.0,24.0,13.0,[1980],1980,0.0512820512820512,0.9914529914529916,0.1025641025641025,0.2051282051282051,0.1111111111111111,1.7008547008547008,10,True
Alan Jones,Australia,1978,1.0,117.0,116.0,6.0,12.0,24.0,13.0,[1980],1980,0.0512820512820512,0.9914529914529916,0.1025641025641025,0.2051282051282051,0.1111111111111111,1.7008547008547008,10,True
Alan Jones,Australia,1979,1.0,117.0,116.0,6.0,12.0,24.0,13.0,[1980],1980,0.0512820512820512,0.9914529914529916,0.1025641025641025,0.2051282051282051,0.1111111111111111,1.7008547008547008,10,True
Alan Jones,Australia,1980,1.0,117.0,116.0,6.0,12.0,24.0,13.0,[1980],1980,0.0512820512820512,0.9914529914529916,0.1025641025641025,0.2051282051282051,0.1111111111111111,1.7008547008547008,10,True
Alan Jones,Australia,1981,1.0,117.0,116.0,6.0,12.0,24.0,13.0,[1980],1980,0.0512820512820512,0.9914529914529916,0.1025641025641025,0.2051282051282051,0.1111111111111111,1.7008547008547008,10,True
Alan Jones,Australia,1983,1.0,117.0,116.0,6.0,12.0,24.0,13.0,[1980],1980,0.0512820512820512,0.9914529914529916,0.1025641025641025,0.2051282051282051,0.1111111111111111,1.7008547008547008,10,True
Alan Jones,Australia,1985,1.0,117.0,116.0,6.0,12.0,24.0,13.0,[1980],1980,0.0512820512820512,0.9914529914529916,0.1025641025641025,0.2051282051282051,0.1111111111111111,1.7008547008547008,10,True
Alan Jones,Australia,1986,1.0,117.0,116.0,6.0,12.0,24.0,13.0,[1980],1980,0.0512820512820512,0.9914529914529916,0.1025641025641025,0.2051282051282051,0.1111111111111111,1.7008547008547008,10,True
Tom Jones,United States,1967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1970,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Juan Jover,Spain,1951,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1950,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Oswald Karch,West Germany,1953,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Narain Karthikeyan,India,2005,0.0,48.0,46.0,0.0,0.0,0.0,0.0,,2010,0.0,0.9583333333333334,0.0,0.0,0.0,0.1041666666666666,3,False
Narain Karthikeyan,India,2011,0.0,48.0,46.0,0.0,0.0,0.0,0.0,,2010,0.0,0.9583333333333334,0.0,0.0,0.0,0.1041666666666666,3,False
Narain Karthikeyan,India,2012,0.0,48.0,46.0,0.0,0.0,0.0,0.0,,2010,0.0,0.9583333333333334,0.0,0.0,0.0,0.1041666666666666,3,False
Ukyo Katayama,Japan,1992,0.0,97.0,95.0,0.0,0.0,0.0,0.0,,1990,0.0,0.979381443298969,0.0,0.0,0.0,0.0515463917525773,6,False
Ukyo Katayama,Japan,1993,0.0,97.0,95.0,0.0,0.0,0.0,0.0,,1990,0.0,0.979381443298969,0.0,0.0,0.0,0.0515463917525773,6,False
Ukyo Katayama,Japan,1994,0.0,97.0,95.0,0.0,0.0,0.0,0.0,,1990,0.0,0.979381443298969,0.0,0.0,0.0,0.0515463917525773,6,False
Ukyo Katayama,Japan,1995,0.0,97.0,95.0,0.0,0.0,0.0,0.0,,1990,0.0,0.979381443298969,0.0,0.0,0.0,0.0515463917525773,6,False
Ukyo Katayama,Japan,1996,0.0,97.0,95.0,0.0,0.0,0.0,0.0,,1990,0.0,0.979381443298969,0.0,0.0,0.0,0.0515463917525773,6,False
Ukyo Katayama,Japan,1997,0.0,97.0,95.0,0.0,0.0,0.0,0.0,,1990,0.0,0.979381443298969,0.0,0.0,0.0,0.0515463917525773,6,False
Ken Kavanagh,Australia,1958,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,1960,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Rupert Keegan,United Kingdom,1977,0.0,37.0,25.0,0.0,0.0,0.0,0.0,,1980,0.0,0.6756756756756757,0.0,0.0,0.0,0.0,4,False
Rupert Keegan,United Kingdom,1978,0.0,37.0,25.0,0.0,0.0,0.0,0.0,,1980,0.0,0.6756756756756757,0.0,0.0,0.0,0.0,4,False
Rupert Keegan,United Kingdom,1980,0.0,37.0,25.0,0.0,0.0,0.0,0.0,,1980,0.0,0.6756756756756757,0.0,0.0,0.0,0.0,4,False
Rupert Keegan,United Kingdom,1982,0.0,37.0,25.0,0.0,0.0,0.0,0.0,,1980,0.0,0.6756756756756757,0.0,0.0,0.0,0.0,4,False
Eddie Keizan,South Africa,1973,0.0,3.0,3.0,0.0,0.0,0.0,0.0,,1970,0.0,1.0,0.0,0.0,0.0,0.0,3,False
Eddie Keizan,South Africa,1974,0.0,3.0,3.0,0.0,0.0,0.0,0.0,,1970,0.0,1.0,0.0,0.0,0.0,0.0,3,False
Eddie Keizan,South Africa,1975,0.0,3.0,3.0,0.0,0.0,0.0,0.0,,1970,0.0,1.0,0.0,0.0,0.0,0.0,3,False
Al Keller,United States,1955,0.0,6.0,5.0,0.0,0.0,0.0,0.0,,1960,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,5,False
Al Keller,United States,1956,0.0,6.0,5.0,0.0,0.0,0.0,0.0,,1960,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,5,False
Al Keller,United States,1957,0.0,6.0,5.0,0.0,0.0,0.0,0.0,,1960,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,5,False
Al Keller,United States,1958,0.0,6.0,5.0,0.0,0.0,0.0,0.0,,1960,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,5,False
Al Keller,United States,1959,0.0,6.0,5.0,0.0,0.0,0.0,0.0,,1960,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,5,False
Joe Kelly,Ireland,1950,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,2,False
Joe Kelly,Ireland,1951,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,2,False
David Kennedy,Ireland,1980,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,1980,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Loris Kessel,Switzerland,1976,0.0,6.0,3.0,0.0,0.0,0.0,0.0,,1980,0.0,0.5,0.0,0.0,0.0,0.0,2,False
Loris Kessel,Switzerland,1977,0.0,6.0,3.0,0.0,0.0,0.0,0.0,,1980,0.0,0.5,0.0,0.0,0.0,0.0,2,False
Bruce Kessler,United States,1958,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1960,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Nicolas Kiesa,Denmark,2003,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,2000,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Leo Kinnunen,Finland,1974,0.0,6.0,1.0,0.0,0.0,0.0,0.0,,1970,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,1,False
Danny Kladis,United States,1954,0.0,5.0,1.0,0.0,0.0,0.0,0.0,,1950,0.0,0.2,0.0,0.0,0.0,0.0,1,False
Hans Klenk,West Germany,1952,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Peter de Klerk,South Africa,1963,0.0,4.0,4.0,0.0,0.0,0.0,0.0,,1970,0.0,1.0,0.0,0.0,0.0,0.0,4,False
Peter de Klerk,South Africa,1965,0.0,4.0,4.0,0.0,0.0,0.0,0.0,,1970,0.0,1.0,0.0,0.0,0.0,0.0,4,False
Peter de Klerk,South Africa,1969,0.0,4.0,4.0,0.0,0.0,0.0,0.0,,1970,0.0,1.0,0.0,0.0,0.0,0.0,4,False
Peter de Klerk,South Africa,1970,0.0,4.0,4.0,0.0,0.0,0.0,0.0,,1970,0.0,1.0,0.0,0.0,0.0,0.0,4,False
Christian Klien,Austria,2004,0.0,51.0,49.0,0.0,0.0,0.0,0.0,,2010,0.0,0.9607843137254902,0.0,0.0,0.0,0.2745098039215686,4,False
Christian Klien,Austria,2005,0.0,51.0,49.0,0.0,0.0,0.0,0.0,,2010,0.0,0.9607843137254902,0.0,0.0,0.0,0.2745098039215686,4,False
Christian Klien,Austria,2006,0.0,51.0,49.0,0.0,0.0,0.0,0.0,,2010,0.0,0.9607843137254902,0.0,0.0,0.0,0.2745098039215686,4,False
Christian Klien,Austria,2010,0.0,51.0,49.0,0.0,0.0,0.0,0.0,,2010,0.0,0.9607843137254902,0.0,0.0,0.0,0.2745098039215686,4,False
Karl Kling,West Germany,1954,0.0,11.0,11.0,0.0,0.0,2.0,1.0,,1950,0.0,1.0,0.0,0.1818181818181818,0.0909090909090909,1.5454545454545454,2,False
Karl Kling,West Germany,1955,0.0,11.0,11.0,0.0,0.0,2.0,1.0,,1950,0.0,1.0,0.0,0.1818181818181818,0.0909090909090909,1.5454545454545454,2,False
Ernst Klodwig,East Germany,1952,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,2,False
Ernst Klodwig,East Germany,1953,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,2,False
Kamui Kobayashi,Japan,2009,0.0,76.0,75.0,0.0,0.0,1.0,1.0,,2010,0.0,0.986842105263158,0.0,0.0131578947368421,0.0131578947368421,1.644736842105263,5,False
Kamui Kobayashi,Japan,2010,0.0,76.0,75.0,0.0,0.0,1.0,1.0,,2010,0.0,0.986842105263158,0.0,0.0131578947368421,0.0131578947368421,1.644736842105263,5,False
Kamui Kobayashi,Japan,2011,0.0,76.0,75.0,0.0,0.0,1.0,1.0,,2010,0.0,0.986842105263158,0.0,0.0131578947368421,0.0131578947368421,1.644736842105263,5,False
Kamui Kobayashi,Japan,2012,0.0,76.0,75.0,0.0,0.0,1.0,1.0,,2010,0.0,0.986842105263158,0.0,0.0131578947368421,0.0131578947368421,1.644736842105263,5,False
Kamui Kobayashi,Japan,2014,0.0,76.0,75.0,0.0,0.0,1.0,1.0,,2010,0.0,0.986842105263158,0.0,0.0131578947368421,0.0131578947368421,1.644736842105263,5,False
Helmuth Koinigg,Austria,1974,0.0,3.0,2.0,0.0,0.0,0.0,0.0,,1970,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1,False
Heikki Kovalainen,Finland,2007,0.0,112.0,111.0,1.0,1.0,4.0,2.0,,2010,0.0089285714285714,0.9910714285714286,0.0089285714285714,0.0357142857142857,0.0178571428571428,0.9375,7,False
Heikki Kovalainen,Finland,2008,0.0,112.0,111.0,1.0,1.0,4.0,2.0,,2010,0.0089285714285714,0.9910714285714286,0.0089285714285714,0.0357142857142857,0.0178571428571428,0.9375,7,False
Heikki Kovalainen,Finland,2009,0.0,112.0,111.0,1.0,1.0,4.0,2.0,,2010,0.0089285714285714,0.9910714285714286,0.0089285714285714,0.0357142857142857,0.0178571428571428,0.9375,7,False
Heikki Kovalainen,Finland,2010,0.0,112.0,111.0,1.0,1.0,4.0,2.0,,2010,0.0089285714285714,0.9910714285714286,0.0089285714285714,0.0357142857142857,0.0178571428571428,0.9375,7,False
Heikki Kovalainen,Finland,2011,0.0,112.0,111.0,1.0,1.0,4.0,2.0,,2010,0.0089285714285714,0.9910714285714286,0.0089285714285714,0.0357142857142857,0.0178571428571428,0.9375,7,False
Heikki Kovalainen,Finland,2012,0.0,112.0,111.0,1.0,1.0,4.0,2.0,,2010,0.0089285714285714,0.9910714285714286,0.0089285714285714,0.0357142857142857,0.0178571428571428,0.9375,7,False
Heikki Kovalainen,Finland,2013,0.0,112.0,111.0,1.0,1.0,4.0,2.0,,2010,0.0089285714285714,0.9910714285714286,0.0089285714285714,0.0357142857142857,0.0178571428571428,0.9375,7,False
Mikko Kozarowitzky,Finland,1977,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,1980,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Willi Krakau,West Germany,1952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1950,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Rudolf Krause,East Germany,1952,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,2,False
Rudolf Krause,East Germany,1953,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,2,False
Robert Kubica,Poland,2006,0.0,99.0,99.0,1.0,1.0,12.0,1.0,,2010,0.0101010101010101,1.0,0.0101010101010101,0.1212121212121212,0.0101010101010101,2.767676767676768,7,False
Robert Kubica,Poland,2007,0.0,99.0,99.0,1.0,1.0,12.0,1.0,,2010,0.0101010101010101,1.0,0.0101010101010101,0.1212121212121212,0.0101010101010101,2.767676767676768,7,False
Robert Kubica,Poland,2008,0.0,99.0,99.0,1.0,1.0,12.0,1.0,,2010,0.0101010101010101,1.0,0.0101010101010101,0.1212121212121212,0.0101010101010101,2.767676767676768,7,False
Robert Kubica,Poland,2009,0.0,99.0,99.0,1.0,1.0,12.0,1.0,,2010,0.0101010101010101,1.0,0.0101010101010101,0.1212121212121212,0.0101010101010101,2.767676767676768,7,False
Robert Kubica,Poland,2010,0.0,99.0,99.0,1.0,1.0,12.0,1.0,,2010,0.0101010101010101,1.0,0.0101010101010101,0.1212121212121212,0.0101010101010101,2.767676767676768,7,False
Robert Kubica,Poland,2019,0.0,99.0,99.0,1.0,1.0,12.0,1.0,,2010,0.0101010101010101,1.0,0.0101010101010101,0.1212121212121212,0.0101010101010101,2.767676767676768,7,False
Robert Kubica,Poland,2021,0.0,99.0,99.0,1.0,1.0,12.0,1.0,,2010,0.0101010101010101,1.0,0.0101010101010101,0.1212121212121212,0.0101010101010101,2.767676767676768,7,False
Kurt Kuhnke,West Germany,1963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1960,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Masami Kuwashima,Japan,1976,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1980,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Daniil Kvyat,Russia,2014,0.0,112.0,110.0,0.0,0.0,3.0,1.0,,2020,0.0,0.9821428571428572,0.0,0.0267857142857142,0.0089285714285714,1.8035714285714288,6,False
Daniil Kvyat,Russia,2015,0.0,112.0,110.0,0.0,0.0,3.0,1.0,,2020,0.0,0.9821428571428572,0.0,0.0267857142857142,0.0089285714285714,1.8035714285714288,6,False
Daniil Kvyat,Russia,2016,0.0,112.0,110.0,0.0,0.0,3.0,1.0,,2020,0.0,0.9821428571428572,0.0,0.0267857142857142,0.0089285714285714,1.8035714285714288,6,False
Daniil Kvyat,Russia,2017,0.0,112.0,110.0,0.0,0.0,3.0,1.0,,2020,0.0,0.9821428571428572,0.0,0.0267857142857142,0.0089285714285714,1.8035714285714288,6,False
Daniil Kvyat,Russia,2019,0.0,112.0,110.0,0.0,0.0,3.0,1.0,,2020,0.0,0.9821428571428572,0.0,0.0267857142857142,0.0089285714285714,1.8035714285714288,6,False
Daniil Kvyat,Russia,2020,0.0,112.0,110.0,0.0,0.0,3.0,1.0,,2020,0.0,0.9821428571428572,0.0,0.0267857142857142,0.0089285714285714,1.8035714285714288,6,False
Robert La Caze,Morocco,1958,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Jacques Laffite,France,1974,0.0,180.0,176.0,7.0,6.0,32.0,7.0,,1980,0.0388888888888888,0.9777777777777776,0.0333333333333333,0.1777777777777777,0.0388888888888888,1.2666666666666666,13,False
Jacques Laffite,France,1975,0.0,180.0,176.0,7.0,6.0,32.0,7.0,,1980,0.0388888888888888,0.9777777777777776,0.0333333333333333,0.1777777777777777,0.0388888888888888,1.2666666666666666,13,False
Jacques Laffite,France,1976,0.0,180.0,176.0,7.0,6.0,32.0,7.0,,1980,0.0388888888888888,0.9777777777777776,0.0333333333333333,0.1777777777777777,0.0388888888888888,1.2666666666666666,13,False
Jacques Laffite,France,1977,0.0,180.0,176.0,7.0,6.0,32.0,7.0,,1980,0.0388888888888888,0.9777777777777776,0.0333333333333333,0.1777777777777777,0.0388888888888888,1.2666666666666666,13,False
Jacques Laffite,France,1978,0.0,180.0,176.0,7.0,6.0,32.0,7.0,,1980,0.0388888888888888,0.9777777777777776,0.0333333333333333,0.1777777777777777,0.0388888888888888,1.2666666666666666,13,False
Jacques Laffite,France,1979,0.0,180.0,176.0,7.0,6.0,32.0,7.0,,1980,0.0388888888888888,0.9777777777777776,0.0333333333333333,0.1777777777777777,0.0388888888888888,1.2666666666666666,13,False
Jacques Laffite,France,1980,0.0,180.0,176.0,7.0,6.0,32.0,7.0,,1980,0.0388888888888888,0.9777777777777776,0.0333333333333333,0.1777777777777777,0.0388888888888888,1.2666666666666666,13,False
Jacques Laffite,France,1981,0.0,180.0,176.0,7.0,6.0,32.0,7.0,,1980,0.0388888888888888,0.9777777777777776,0.0333333333333333,0.1777777777777777,0.0388888888888888,1.2666666666666666,13,False
Jacques Laffite,France,1982,0.0,180.0,176.0,7.0,6.0,32.0,7.0,,1980,0.0388888888888888,0.9777777777777776,0.0333333333333333,0.1777777777777777,0.0388888888888888,1.2666666666666666,13,False
Jacques Laffite,France,1983,0.0,180.0,176.0,7.0,6.0,32.0,7.0,,1980,0.0388888888888888,0.9777777777777776,0.0333333333333333,0.1777777777777777,0.0388888888888888,1.2666666666666666,13,False
Jacques Laffite,France,1984,0.0,180.0,176.0,7.0,6.0,32.0,7.0,,1980,0.0388888888888888,0.9777777777777776,0.0333333333333333,0.1777777777777777,0.0388888888888888,1.2666666666666666,13,False
Jacques Laffite,France,1985,0.0,180.0,176.0,7.0,6.0,32.0,7.0,,1980,0.0388888888888888,0.9777777777777776,0.0333333333333333,0.1777777777777777,0.0388888888888888,1.2666666666666666,13,False
Jacques Laffite,France,1986,0.0,180.0,176.0,7.0,6.0,32.0,7.0,,1980,0.0388888888888888,0.9777777777777776,0.0333333333333333,0.1777777777777777,0.0388888888888888,1.2666666666666666,13,False
Franck Lagorce,France,1994,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,1990,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Jan Lammers,Netherlands,1979,0.0,41.0,23.0,0.0,0.0,0.0,0.0,,1980,0.0,0.5609756097560976,0.0,0.0,0.0,0.0,5,False
Jan Lammers,Netherlands,1980,0.0,41.0,23.0,0.0,0.0,0.0,0.0,,1980,0.0,0.5609756097560976,0.0,0.0,0.0,0.0,5,False
Jan Lammers,Netherlands,1981,0.0,41.0,23.0,0.0,0.0,0.0,0.0,,1980,0.0,0.5609756097560976,0.0,0.0,0.0,0.0,5,False
Jan Lammers,Netherlands,1982,0.0,41.0,23.0,0.0,0.0,0.0,0.0,,1980,0.0,0.5609756097560976,0.0,0.0,0.0,0.0,5,False
Jan Lammers,Netherlands,1992,0.0,41.0,23.0,0.0,0.0,0.0,0.0,,1980,0.0,0.5609756097560976,0.0,0.0,0.0,0.0,5,False
Pedro Lamy,Portugal,1993,0.0,32.0,32.0,0.0,0.0,0.0,0.0,,1990,0.0,1.0,0.0,0.0,0.0,0.03125,4,False
Pedro Lamy,Portugal,1994,0.0,32.0,32.0,0.0,0.0,0.0,0.0,,1990,0.0,1.0,0.0,0.0,0.0,0.03125,4,False
Pedro Lamy,Portugal,1995,0.0,32.0,32.0,0.0,0.0,0.0,0.0,,1990,0.0,1.0,0.0,0.0,0.0,0.03125,4,False
Pedro Lamy,Portugal,1996,0.0,32.0,32.0,0.0,0.0,0.0,0.0,,1990,0.0,1.0,0.0,0.0,0.0,0.03125,4,False
Chico Landi,Brazil,1951,0.0,6.0,6.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.25,4,False
Chico Landi,Brazil,1952,0.0,6.0,6.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.25,4,False
Chico Landi,Brazil,1953,0.0,6.0,6.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.25,4,False
Chico Landi,Brazil,1956,0.0,6.0,6.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.25,4,False
Hermann Lang,West Germany,1953,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,1.0,2,False
Hermann Lang,West Germany,1954,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,1.0,2,False
Claudio Langes,Italy,1990,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,1990,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Nicola Larini,Italy,1987,0.0,75.0,49.0,0.0,0.0,1.0,0.0,,1990,0.0,0.6533333333333333,0.0,0.0133333333333333,0.0,0.0933333333333333,8,False
Nicola Larini,Italy,1988,0.0,75.0,49.0,0.0,0.0,1.0,0.0,,1990,0.0,0.6533333333333333,0.0,0.0133333333333333,0.0,0.0933333333333333,8,False
Nicola Larini,Italy,1989,0.0,75.0,49.0,0.0,0.0,1.0,0.0,,1990,0.0,0.6533333333333333,0.0,0.0133333333333333,0.0,0.0933333333333333,8,False
Nicola Larini,Italy,1990,0.0,75.0,49.0,0.0,0.0,1.0,0.0,,1990,0.0,0.6533333333333333,0.0,0.0133333333333333,0.0,0.0933333333333333,8,False
Nicola Larini,Italy,1991,0.0,75.0,49.0,0.0,0.0,1.0,0.0,,1990,0.0,0.6533333333333333,0.0,0.0133333333333333,0.0,0.0933333333333333,8,False
Nicola Larini,Italy,1992,0.0,75.0,49.0,0.0,0.0,1.0,0.0,,1990,0.0,0.6533333333333333,0.0,0.0133333333333333,0.0,0.0933333333333333,8,False
Nicola Larini,Italy,1994,0.0,75.0,49.0,0.0,0.0,1.0,0.0,,1990,0.0,0.6533333333333333,0.0,0.0133333333333333,0.0,0.0933333333333333,8,False
Nicola Larini,Italy,1997,0.0,75.0,49.0,0.0,0.0,1.0,0.0,,1990,0.0,0.6533333333333333,0.0,0.0133333333333333,0.0,0.0933333333333333,8,False
Oscar Larrauri,Argentina,1988,0.0,21.0,8.0,0.0,0.0,0.0,0.0,,1990,0.0,0.3809523809523809,0.0,0.0,0.0,0.0,2,False
Oscar Larrauri,Argentina,1989,0.0,21.0,8.0,0.0,0.0,0.0,0.0,,1990,0.0,0.3809523809523809,0.0,0.0,0.0,0.0,2,False
Gérard Larrousse,France,1974,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,1970,0.0,0.5,0.0,0.0,0.0,0.0,1,False
Jud Larson,United States,1958,0.0,5.0,2.0,0.0,0.0,0.0,0.0,,1960,0.0,0.4,0.0,0.0,0.0,0.0,2,False
Jud Larson,United States,1959,0.0,5.0,2.0,0.0,0.0,0.0,0.0,,1960,0.0,0.4,0.0,0.0,0.0,0.0,2,False
Nicholas Latifi,Canada,2020,0.0,61.0,61.0,0.0,0.0,0.0,0.0,,2020,0.0,1.0,0.0,0.0,0.0,0.1475409836065573,3,False
Nicholas Latifi,Canada,2021,0.0,61.0,61.0,0.0,0.0,0.0,0.0,,2020,0.0,1.0,0.0,0.0,0.0,0.1475409836065573,3,False
Nicholas Latifi,Canada,2022,0.0,61.0,61.0,0.0,0.0,0.0,0.0,,2020,0.0,1.0,0.0,0.0,0.0,0.1475409836065573,3,False
Niki Lauda,Austria,1971,3.0,177.0,171.0,24.0,25.0,54.0,24.0,"[1975, 1977, 1984]",1980,0.135593220338983,0.9661016949152542,0.1412429378531073,0.3050847457627119,0.135593220338983,2.3757062146892656,13,True
Niki Lauda,Austria,1972,3.0,177.0,171.0,24.0,25.0,54.0,24.0,"[1975, 1977, 1984]",1980,0.135593220338983,0.9661016949152542,0.1412429378531073,0.3050847457627119,0.135593220338983,2.3757062146892656,13,True
Niki Lauda,Austria,1973,3.0,177.0,171.0,24.0,25.0,54.0,24.0,"[1975, 1977, 1984]",1980,0.135593220338983,0.9661016949152542,0.1412429378531073,0.3050847457627119,0.135593220338983,2.3757062146892656,13,True
Niki Lauda,Austria,1974,3.0,177.0,171.0,24.0,25.0,54.0,24.0,"[1975, 1977, 1984]",1980,0.135593220338983,0.9661016949152542,0.1412429378531073,0.3050847457627119,0.135593220338983,2.3757062146892656,13,True
Niki Lauda,Austria,1975,3.0,177.0,171.0,24.0,25.0,54.0,24.0,"[1975, 1977, 1984]",1980,0.135593220338983,0.9661016949152542,0.1412429378531073,0.3050847457627119,0.135593220338983,2.3757062146892656,13,True
Niki Lauda,Austria,1976,3.0,177.0,171.0,24.0,25.0,54.0,24.0,"[1975, 1977, 1984]",1980,0.135593220338983,0.9661016949152542,0.1412429378531073,0.3050847457627119,0.135593220338983,2.3757062146892656,13,True
Niki Lauda,Austria,1977,3.0,177.0,171.0,24.0,25.0,54.0,24.0,"[1975, 1977, 1984]",1980,0.135593220338983,0.9661016949152542,0.1412429378531073,0.3050847457627119,0.135593220338983,2.3757062146892656,13,True
Niki Lauda,Austria,1978,3.0,177.0,171.0,24.0,25.0,54.0,24.0,"[1975, 1977, 1984]",1980,0.135593220338983,0.9661016949152542,0.1412429378531073,0.3050847457627119,0.135593220338983,2.3757062146892656,13,True
Niki Lauda,Austria,1979,3.0,177.0,171.0,24.0,25.0,54.0,24.0,"[1975, 1977, 1984]",1980,0.135593220338983,0.9661016949152542,0.1412429378531073,0.3050847457627119,0.135593220338983,2.3757062146892656,13,True
Niki Lauda,Austria,1982,3.0,177.0,171.0,24.0,25.0,54.0,24.0,"[1975, 1977, 1984]",1980,0.135593220338983,0.9661016949152542,0.1412429378531073,0.3050847457627119,0.135593220338983,2.3757062146892656,13,True
Niki Lauda,Austria,1983,3.0,177.0,171.0,24.0,25.0,54.0,24.0,"[1975, 1977, 1984]",1980,0.135593220338983,0.9661016949152542,0.1412429378531073,0.3050847457627119,0.135593220338983,2.3757062146892656,13,True
Niki Lauda,Austria,1984,3.0,177.0,171.0,24.0,25.0,54.0,24.0,"[1975, 1977, 1984]",1980,0.135593220338983,0.9661016949152542,0.1412429378531073,0.3050847457627119,0.135593220338983,2.3757062146892656,13,True
